[2025-09-29 06:24:41] Starting CBNE base run
[2025-09-29 06:24:41] Graph: /Volumes/PData/Data/Dev/Github/Repos/phd3/cbne/local/Torch_CBNE/torch_cbne/sample_graphs/quantinuum/Graph-2.graphml
[2025-09-29 06:24:41] Spectral gap: 0.5
[2025-09-29 06:24:41] Dimension (k): 1
[2025-09-29 06:24:41] One norm: 1.5
[2025-09-29 06:24:41] Walk length (z): 8
[2025-09-29 06:24:41] Planned samples: 20000
[2025-09-29 06:24:41] Seed set to 123
[2025-09-29 06:24:43] Iteration 2000/20000 | progress 10.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-29 06:24:45] Iteration 4000/20000 | progress 20.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-29 06:24:47] Iteration 6000/20000 | progress 30.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-29 06:24:49] Iteration 8000/20000 | progress 40.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-29 06:24:51] Iteration 10000/20000 | progress 50.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0010s
[2025-09-29 06:24:53] Iteration 12000/20000 | progress 60.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0010s
[2025-09-29 06:24:56] Iteration 14000/20000 | progress 70.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-29 06:24:58] Iteration 16000/20000 | progress 80.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-29 06:25:00] Iteration 18000/20000 | progress 90.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-29 06:25:02] Iteration 20000/20000 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-29 06:25:02] Completed run in 21.2063 seconds, estimate=0.5420513671875
