[2025-09-29 05:45:31] Starting CBNE base run
[2025-09-29 05:45:31] Graph: /Volumes/PData/Data/Users/kn/Data/Dev/Github/Repos/phd3/cbne/local/Torch_CBNE/torch_cbne/../../../quantinuum/CBNE/graphs/Graph-4.graphml
[2025-09-29 05:45:31] Spectral gap: 0.3333333333333333
[2025-09-29 05:45:31] Dimension (k): 2
[2025-09-29 05:45:31] One norm: 1.5
[2025-09-29 05:45:31] Walk length (z): 8
[2025-09-29 05:45:31] Planned samples: 4000
[2025-09-29 05:45:31] Seed set to 789
[2025-09-29 05:45:32] Iteration 400/4000 | progress 10.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0012s
[2025-09-29 05:45:32] Iteration 800/4000 | progress 20.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0013s
[2025-09-29 05:45:33] Iteration 1200/4000 | progress 30.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0013s
[2025-09-29 05:45:34] Iteration 1600/4000 | progress 40.0% | value=25.628906 | sample_time=0.0000s | chain_time=0.0013s | iter_time=0.0013s
[2025-09-29 05:45:34] Iteration 2000/4000 | progress 50.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0012s | iter_time=0.0013s
[2025-09-29 05:45:35] Iteration 2400/4000 | progress 60.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0013s | iter_time=0.0013s
[2025-09-29 05:45:35] Iteration 2800/4000 | progress 70.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0013s
[2025-09-29 05:45:36] Iteration 3200/4000 | progress 80.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0013s | iter_time=0.0014s
[2025-09-29 05:45:36] Iteration 3600/4000 | progress 90.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0012s | iter_time=0.0013s
[2025-09-29 05:45:37] Iteration 4000/4000 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0013s
[2025-09-29 05:45:37] Completed run in 5.4816 seconds, estimate=0.512578125
